id;nhogar;zona;v2_3;v4;h2_2;hacinam_3;tipoho_2;i_estratos;i_canastas;ca_canastas;ct_canastas;i_pobreza;ca_pobreza;ct_pobreza;fexp
549;1;1;2;2;1;1;2;5;5;173506.47;371140.678800962;3;159366.58;297441.624686136;765
550;1;1;2;3;2;1;1;1;1;452851.8867;1114034.087317658;1;415946.7738;842814.89120619760;1271
551;1;3;1;3;3;1;1;1;1;751283.0151;1558880.085880745;1;690057.2914;1195098.285301956;526
552;1;3;1;1;2;1;2;2;2;173506.47;477906.912604862;2;159366.58;340900.552486136;229
553;1;2;2;3;2;1;1;4;5;511844.0865;1234134.641303608;3;470131.4110;930098.54080386560;955
554;1;2;2;4;1;1;1;4;5;444176.5632;874610.327272871;3;407978.4448;705118.48216356960;606
555;1;3;1;2;3;2;1;1;1;707906.3976;1569447.069540710;1;650215.6464;1187211.119040140;542
556;1;3;1;3;3;1;1;1;1;747812.8857;1617802.608553620;1;686869.9598;1221009.807756336;142
557;1;3;1;2;2;2;1;2;2;761693.4033;1613038.875648150;2;699619.2862;1228302.886717236;142
558;1;3;2;3;1;1;1;5;5;522254.4747;1067665.684621835;3;479693.4058;902169.13211590160;1363
559;1;2;2;2;3;2;1;3;4;572571.3510;1321324.826651388;3;525909.7140;995909.94386709760;2651
560;1;3;1;2;2;1;1;1;1;239438.9286;640244.918029719;1;219925.8804;459588.227002568;544
561;1;3;2;2;2;1;1;1;1;464997.3396;1088478.465049891;1;427102.4344;809654.77256356960;194
562;1;3;2;2;3;1;1;4;5;314046.7107;760594.535704394;3;288453.5098;547020.457026136;368
563;1;2;2;2;2;1;1;5;5;319251.9048;767567.888704394;3;293234.5072;552108.972126136;444
564;1;2;2;3;2;1;1;2;3;567366.1569;1310261.225048613;2;521128.7166;981629.93921476960;2810
565;1;2;2;3;3;1;1;2;2;289755.8049;753457.639973289;2;266142.1886;530246.656302568;2409
566;1;2;2;2;1;1;1;5;5;314046.7107;604979.542968464;3;288453.5098;478543.347812272;1419
567;1;2;1;3;3;1;1;2;2;744342.7563;1618530.869491910;2;683682.6282;1222830.724740140;452
568;1;2;2;4;1;1;1;5;5;543075.2511;1093540.127742588;3;498817.3954;877233.69140386560;1032
569;1;2;2;3;2;1;1;4;5;513579.1512;1228402.929122348;3;471725.0768;919422.96109000160;1127
570;1;3;2;2;1;1;1;5;5;386919.4281;792454.721635271;3;355387.4734;640321.79606356960;1132
571;1;1;2;2;2;1;3;5;5;281080.4814;713384.850715934;3;258173.8596;511244.463312272;371
572;1;2;2;2;2;1;1;6;5;314046.7107;760594.535704394;3;288453.5098;547020.457026136;945
573;1;1;2;3;2;1;1;5;5;399064.8810;1000005.092717886;3;366543.1340;743136.87743096160;895
574;1;1;2;5;1;1;1;5;5;379979.1693;783105.426406471;3;349012.8102;633537.10926356960;769
575;1;1;2;2;3;2;1;2;2;662794.7154;1561805.774944510;2;608780.3356;1157877.72291746440;141
576;1;2;2;2;2;1;1;5;5;397329.8163;994146.892557551;3;364949.4682;737289.06767743360;813
577;1;2;2;4;2;1;1;5;5;397329.8163;991101.776569091;3;364949.4682;733740.33626356960;2310
578;1;3;1;3;2;1;1;2;2;314046.7107;711745.776772364;2;288453.5098;522002.275612272;107
579;1;3;2;3;1;1;1;6;5;314046.7107;604979.542968464;3;288453.5098;478543.347812272;51
580;1;1;2;4;1;1;1;6;5;314046.7107;608024.658956924;3;288453.5098;482092.079226136;353
581;1;2;2;4;1;1;1;2;2;487553.1807;1008719.959923728;2;447820.0898;810738.87559000160;2457
582;1;2;2;2;2;1;2;4;5;140540.2407;479545.986548432;3;129086.9298;330142.740186136;1859
583;1;2;2;2;2;1;2;4;5;140540.2407;479545.986548432;3;129086.9298;330142.740186136;1393
584;1;2;2;1;1;1;2;6;5;140540.2407;326976.109800962;3;129086.9298;265214.362386136;376
585;1;1;2;5;1;1;1;5;5;669734.9742;1362503.840922795;3;615154.9988;1075356.35619269640;772
586;1;2;2;3;2;1;1;5;5;595127.1921;1342521.438060748;3;546627.3694;1009061.20099000160;1045
587;1;1;2;2;2;1;1;4;5;314046.7107;757549.419715934;3;288453.5098;543471.725612272;371
588;1;1;2;2;1;1;2;6;5;173506.47;371140.678800962;3;159366.58;297441.624686136;703
589;1;2;2;2;2;1;2;4;5;140540.2407;479545.986548432;3;129086.9298;330142.740186136;572
590;1;1;2;1;2;2;1;5;5;314046.7107;760594.535704394;3;288453.5098;547020.457026136;526
591;1;2;2;2;2;2;1;1;1;877942.7382;1927733.514196272;1;806394.8948;1430272.02981746440;440
592;1;2;2;1;2;2;1;5;5;281080.4814;716429.966704394;3;258173.8596;514793.194726136;396
593;1;3;2;3;2;1;1;5;5;314046.7107;757549.419715934;3;288453.5098;543471.725612272;62
594;1;2;1;6;1;1;1;3;4;477142.7925;894345.813505161;3;438258.0950;729767.054437572;1704
595;1;3;1;3;3;1;1;3;3;643709.0037;1316970.131023143;3;591250.0118;1019002.644804900;185
596;1;3;3;1;2;1;2;3;2;173506.47;477906.912604862;3;159366.58;340900.552486136;142
597;1;3;1;4;2;1;1;2;2;588186.9333;1285809.458458543;2;540252.7062;986475.641087572;369
598;1;1;2;2;3;1;1;3;2;352218.1341;811732.457704394;3;323514.1574;584336.234426136;468
599;1;2;2;1;3;1;2;3;2;173506.47;523710.555548432;3;159366.58;362370.002486136;1556
600;1;3;2;1;2;1;2;5;5;173506.47;523710.555548432;3;159366.58;362370.002486136;424
601;1;2;1;5;3;1;1;3;3;905703.7734;1913086.874956655;3;831893.5476;1415713.947466040;209
602;1;2;2;4;3;1;1;5;5;388654.4928;979415.157533091;3;356981.1392;725259.47776356960;1380
603;1;3;2;2;1;1;1;5;5;314046.7107;604979.542968464;3;288453.5098;478543.347812272;491
604;1;3;2;3;1;1;1;5;5;609007.7097;1153907.898158833;3;559376.6958;931166.88151356960;1321
605;1;3;2;2;3;2;1;1;1;676675.2330;1497232.774168013;1;621529.6620;1110548.10699744160;103
606;1;3;1;2;2;2;1;1;1;609007.7097;1339262.762413838;1;559376.6958;1013802.304564004;544
607;1;3;2;2;3;1;1;1;1;464997.3396;1083075.556497201;1;427102.4344;804441.51217976560;154
608;1;2;2;3;1;1;1;2;1;523989.5394;991907.468859826;2;481287.0716;789158.27617214160;960
609;1;3;1;2;2;2;1;2;2;600332.3862;1283561.812664728;2;551408.3668;981056.345765136;540
610;1;2;2;2;2;1;2;5;5;173506.47;523710.555548432;3;159366.58;362370.002486136;946
611;1;2;2;3;1;2;1;1;1;917849.2263;1780512.443691762;1;843049.2082;1377498.64008627240;769
612;1;3;2;4;1;1;1;2;2;555220.7040;1124458.435511325;2;509973.0560;881371.64299970560;296
613;1;1;2;2;2;1;2;5;5;140540.2407;479545.986548432;3;129086.9298;330142.740186136;688
614;1;1;2;1;2;1;2;3;4;173506.47;523710.555548432;3;159366.58;362370.002486136;670
615;1;3;1;3;1;1;1;2;3;652384.3272;1268191.897290710;2;599218.3408;1004626.556771332;1247
616;1;2;2;3;2;1;1;5;5;338337.6165;817782.637973289;3;310764.8310;578834.613902568;720
617;1;3;2;3;2;1;1;1;1;595127.1921;1337878.159508058;1;546627.3694;1002752.79060619760;94
618;1;3;2;3;1;1;1;2;3;650649.2625;1338750.049043595;2;597624.6750;1056544.03749269640;1268
619;1;1;2;3;1;1;1;5;5;223823.3463;505577.935225819;3;205582.8882;392195.163902568;863
620;1;2;2;2;2;1;1;6;5;314046.7107;757549.419715934;3;288453.5098;543471.725612272;1080
621;1;2;2;2;2;1;2;5;5;140540.2407;479545.986548432;3;129086.9298;330142.740186136;686
622;1;1;2;1;1;1;2;6;5;140540.2407;321573.201248272;3;129086.9298;260001.102002332;856
623;1;2;2;2;2;1;2;5;5;173506.47;523710.555548432;3;159366.58;362370.002486136;402
624;1;1;2;4;1;1;1;5;5;603802.5156;1268661.616249195;3;554595.6984;1002078.81159269640;925
625;1;1;2;2;2;1;2;5;5;173506.47;523710.555548432;3;159366.58;362370.002486136;782
626;1;2;2;2;3;2;1;5;5;553485.6393;1289142.066687948;3;508379.3902;967103.50019000160;2379
627;1;2;2;3;2;1;1;5;5;386919.4281;977077.833725891;3;355387.4734;723563.30606356960;2631
628;1;1;2;1;2;2;1;5;5;314046.7107;757549.419715934;3;288453.5098;543471.725612272;395
629;1;1;2;4;1;1;1;3;3;650649.2625;1329812.589043595;3;597624.6750;1048029.87749269640;751
630;1;2;1;1;3;2;1;1;1;466732.4043;1066901.752752581;1;428696.1002;802677.104237572;214
631;1;3;2;1;3;2;1;1;1;893558.3205;1947536.579355357;1;820737.8870;1440018.87496866040;549
632;1;3;1;2;3;1;1;2;2;456322.0161;991198.380927376;2;419134.1054;768835.810662272;154
633;1;3;3;1;2;2;1;1;1;643709.0037;1436796.553665865;1;591250.0118;1093312.509947764;549
634;1;3;1;3;3;1;1;1;1;664529.7801;1385606.589986883;1;610374.0014;1057558.464473708;158
635;1;3;3;2;2;1;1;4;5;314046.7107;706342.868219674;3;288453.5098;516789.015228468;142
636;1;3;1;3;3;1;1;1;1;818950.5384;1727464.761285750;1;752210.2576;1305760.232817236;534
637;1;3;1;3;1;1;3;1;1;347012.94;606385.585013354;1;318733.16;492849.891526136;125
638;1;3;1;2;2;1;1;1;1;350483.0694;796833.258485474;1;321920.4916;574313.541611140;140
639;1;3;2;4;3;1;1;3;3;588186.9333;1334714.215173543;3;540252.7062;1001153.86365739360;295
640;1;2;1;2;2;1;3;2;2;282815.5461;672950.774760824;2;259767.5254;495019.916426136;257
641;1;2;2;2;2;1;1;4;5;315781.7754;798256.416704394;3;290047.1756;570354.738726136;452
642;1;2;2;5;2;2;1;2;2;506638.8924;1248346.954606658;2;465350.4136;920661.34458886960;160
642;2;2;2;5;2;1;2;2;2;124924.6584;464736.19183678;2;114743.9376;311247.638402332;160
642;3;2;2;5;2;1;2;5;5;173506.47;523710.555548432;3;159366.58;362370.002486136;160
642;4;2;2;5;2;1;2;3;2;173506.47;526755.671536892;3;159366.58;365918.73390;160
643;1;1;2;1;1;1;2;5;5;173506.47;371140.678800962;3;159366.58;297441.624686136;938
644;1;2;2;3;1;1;2;5;5;173506.47;371140.678800962;3;159366.58;297441.624686136;2173
645;1;1;2;4;1;1;1;5;5;593392.1274;1157517.772162928;3;545033.7036;923969.08929000160;540
646;1;1;2;3;2;1;1;2;1;513579.1512;1235383.619122348;2;471725.0768;928091.55109000160;863
647;1;1;2;4;1;1;1;5;5;643709.0037;1322420.063814795;3;591250.0118;1041090.76069269640;938
648;1;3;2;2;3;1;1;2;2;239438.9286;686048.560973289;2;219925.8804;481057.677002568;1278
649;1;2;2;3;1;1;1;5;5;435501.2397;899803.210578466;3;400010.1158;717153.08313096160;443
650;1;3;2;3;2;1;1;5;5;256789.5756;709293.070973289;3;235862.5384;498019.394002568;971
651;1;2;2;5;2;1;1;5;5;314046.7107;757549.419715934;3;288453.5098;543471.725612272;307
652;1;1;2;3;1;1;1;5;5;379979.1693;783105.426406471;3;349012.8102;633537.10926356960;947
653;1;2;1;3;3;1;1;2;2;239438.9286;634842.009477029;2;219925.8804;454374.966618764;2743
654;1;1;2;3;1;1;1;5;5;478877.8572;997033.340887728;3;439851.7608;802258.01709000160;1035
655;1;2;2;2;2;1;2;6;5;140540.2407;479545.986548432;3;129086.9298;330142.740186136;423
656;1;3;2;3;1;1;1;5;5;537870.0570;1083483.040332528;3;494036.3980;868596.44489000160;980
657;1;1;2;2;2;2;1;4;5;565631.0922;1304743.703338348;3;519535.0508;980071.85209000160;526
658;1;2;2;4;2;1;1;2;2;704436.2682;1651887.697945795;2;647028.3148;1224202.18288598840;1236
659;1;1;2;3;2;1;1;4;5;600332.3862;1495420.459982245;3;551408.3668;1099218.68629269640;908
660;1;3;1;4;1;1;1;5;5;520519.4100;999162.125442908;3;478099.7400;827364.377565136;870
661;1;1;2;3;1;1;1;5;5;397329.8163;806478.664478471;3;364949.4682;650498.82626356960;806
662;1;3;2;2;2;1;1;2;2;275875.2873;816396.445769756;2;253392.8622;599619.00137006160;1290
663;1;1;2;3;1;1;1;6;5;314046.7107;604979.542968464;3;288453.5098;478543.347812272;329
664;1;3;1;3;3;1;1;2;2;595127.1921;1282333.391243128;2;546627.3694;983695.700665136;537
665;1;2;1;6;2;2;1;1;1;543075.2511;1370827.922114065;1;498817.3954;1027773.122030436;283
665;2;2;1;6;2;1;2;2;2;140540.2407;433742.343604862;2;129086.9298;308673.290186136;283
666;1;1;2;3;2;1;1;5;5;546545.3805;1397760.591959045;3;502004.7270;1034454.13359269640;286
667;1;2;2;3;1;1;2;4;5;140540.2407;326976.109800962;3;129086.9298;265214.362386136;561
668;1;2;2;2;1;1;3;5;5;314046.7107;604979.542968464;3;288453.5098;478543.347812272;450
669;1;2;2;2;3;1;1;1;1;437236.3044;1059249.692932041;1;401603.7816;786622.98063953360;138
670;1;3;2;2;1;1;1;1;1;478877.8572;922553.943416871;1;439851.7608;739982.63616356960;451
671;1;3;3;2;2;2;1;1;1;688820.6859;1424801.321371923;1;632685.3226;1091453.423250804;121
672;1;2;3;1;2;1;2;3;4;173506.47;477906.912604862;3;159366.58;340900.552486136;544
673;1;3;2;2;2;1;1;3;3;272405.1579;730213.129973289;3;250205.5306;513284.939302568;1238
674;1;2;2;3;1;1;1;4;5;543075.2511;1088538.241754128;3;498817.3954;873839.38999000160;2650
675;1;3;2;3;2;1;1;3;3;631563.5508;1391605.238011948;3;580094.3512;1044680.80669000160;413
676;1;2;2;2;1;1;1;5;5;314046.7107;608024.658956924;3;288453.5098;482092.079226136;1645
677;1;3;2;3;1;1;1;1;1;621153.1626;1262918.484321195;1;570532.3564;1007166.15859269640;401
678;1;3;2;2;1;1;1;2;2;291490.8696;601255.444225819;2;267735.8544;467168.880202568;388
679;1;2;2;3;2;1;1;3;4;609007.7097;1371759.904974103;3;559376.6958;1027551.32039857360;1110
680;1;2;2;1;2;2;1;5;5;282815.5461;718754.417704394;3;259767.5254;516489.366426136;324
681;1;3;2;4;1;1;1;5;5;609007.7097;1275673.587670795;3;559376.6958;1007167.32669269640;1254
682;1;3;2;3;1;1;1;5;5;551750.5746;1110005.107245883;3;506785.7244;888336.14429857360;323
683;1;2;2;1;1;2;1;5;5;314046.7107;604979.542968464;3;288453.5098;478543.347812272;487
684;1;2;2;2;2;1;1;5;5;314046.7107;757549.419715934;3;288453.5098;543471.725612272;1045
685;1;1;2;3;2;1;1;5;5;239438.9286;686048.560973289;3;219925.8804;481057.677002568;1060
686;1;3;2;3;2;2;1;2;2;857121.9618;1895308.290606807;2;787270.9052;1409115.33399269640;444
687;1;1;2;5;1;1;1;5;5;492758.3748;913146.931958711;3;452601.0872;740967.30474066560;335
688;1;1;2;4;1;1;1;5;5;291490.8696;602452.584225819;3;267735.8544;468109.600202568;563
689;1;2;2;3;1;1;1;5;5;194327.2464;438902.668225819;3;178490.5696;351331.445002568;2707
690;1;2;2;1;3;2;1;1;1;336602.5518;824041.293429044;1;309171.1652;582213.618011140;1767
691;1;2;2;2;1;1;1;5;5;314046.7107;604979.542968464;3;288453.5098;478543.347812272;308
692;1;1;2;4;1;1;1;5;5;496228.5042;1027387.268959728;3;455788.4188;827888.32409000160;212
693;1;2;2;2;3;2;1;3;4;695760.9447;1637175.019378245;3;639059.9858;1210940.45979269640;2164
694;1;1;2;4;1;1;1;5;5;529194.7335;1071796.421296528;3;486068.0690;860115.58639000160;970
695;1;3;1;3;2;1;1;2;2;291490.8696;708021.678029719;2;267735.8544;510627.808002568;393
696;1;1;2;2;1;1;1;6;5;347012.94;652189.227956924;3;318733.16;514319.341526136;371
697;1;3;1;3;3;1;1;3;4;492758.3748;1026431.247784736;3;452601.0872;790480.164180800;151
698;1;3;1;3;3;1;1;2;3;713111.5917;1543230.146237660;2;654996.6438;1179156.705255136;533
699;1;1;2;2;3;2;1;2;2;661059.6507;1431339.742734348;2;607186.6698;1073515.72559000160;333
700;1;3;2;3;2;1;1;1;1;270670.0932;727888.678973289;1;248611.8648;511588.767602568;111
701;1;3;1;3;2;1;1;1;1;510109.0218;1088301.207219471;1;468537.7452;829484.886438704;424
702;1;3;2;4;3;1;1;2;3;645444.0684;1427315.903009543;2;592843.6776;1073319.48107566960;394
703;1;3;1;4;2;1;1;1;1;626358.3567;1331068.043664253;1;575313.3538;1019673.308103768;94
704;1;3;1;3;2;1;1;2;2;468467.4690;1040788.542302426;2;430289.7660;793851.941447276;399
705;1;3;1;3;3;2;1;1;1;966431.0379;2087666.383657684;1;887671.8506;1561029.712106868;549
706;1;3;1;5;3;1;1;1;1;891823.2558;1827157.223441287;1;819144.2212;1395250.361879904;141
707;1;2;1;4;3;1;1;1;1;702701.2035;1411622.295476388;1;645434.6490;1087901.638797276;205
708;1;3;3;1;2;1;2;2;2;173506.47;477906.912604862;2;159366.58;340900.552486136;423
709;1;3;1;4;3;2;1;1;1;831095.9913;1706531.827936150;1;763365.9182;1296149.754717236;455
710;1;2;2;4;1;1;2;5;5;173506.47;371140.678800962;3;159366.58;297441.624686136;679
711;1;2;1;3;3;2;1;1;1;985516.7496;2023882.128660562;1;905202.1744;1522320.981002240;156
712;1;2;2;2;1;1;1;2;1;347012.94;649144.111968464;2;318733.16;510770.610112272;256
713;1;2;2;3;2;1;2;3;2;140540.2407;479545.986548432;3;129086.9298;330142.740186136;687
714;1;3;2;3;2;1;1;2;2;454586.9514;1069811.243654001;2;417540.4396;793169.33197976560;347
715;1;3;1;2;3;1;1;5;5;314046.7107;711745.776772364;3;288453.5098;522002.275612272;169
716;1;2;1;3;2;1;1;2;2;581246.6745;1264831.940785528;2;533878.0430;971067.047065136;3000
717;1;3;1;4;1;1;1;4;5;314046.7107;559175.900024894;3;288453.5098;457073.897812272;461
718;1;2;2;3;1;1;1;2;3;664529.7801;1261931.154713883;2;610374.0014;998587.30479857360;367
719;1;3;2;3;1;1;1;5;5;291490.8696;602452.584225819;3;267735.8544;468109.600202568;127
720;1;3;2;4;1;1;2;1;1;140540.2407;326976.109800962;1;129086.9298;265214.362386136;369
721;1;3;2;2;1;2;1;2;2;650649.2625;1237829.655703593;2;597624.6750;979804.67081476960;371
722;1;1;2;3;2;1;1;5;5;289755.8049;753457.639973289;3;266142.1886;530246.656302568;1164
723;1;2;2;2;2;1;1;5;5;326192.1636;810094.587429044;3;299609.1704;572036.587811140;602
724;1;2;2;2;1;1;2;5;5;140540.2407;326976.109800962;3;129086.9298;265214.362386136;423
725;1;2;2;2;2;1;1;5;5;281080.4814;741835.384973289;3;258173.8596;521765.797802568;1421
726;1;3;1;6;1;1;1;6;5;478877.8572;936085.664070108;3;439851.7608;777987.666765136;1003
727;1;3;2;4;1;1;1;1;1;702701.2035;1287946.860203388;1;645434.6490;1028930.47912214160;442
728;1;1;2;4;1;1;1;4;5;432031.1103;887896.734879826;3;396822.7842;704707.33475386560;549
729;1;1;2;3;1;1;1;5;5;570836.2863;1125935.422669328;3;524316.0482;900978.13719000160;551
730;1;1;2;3;2;1;1;3;3;435501.2397;1085777.601040601;3;400010.1158;796416.36396243760;1150
731;1;2;2;2;3;1;2;5;5;173506.47;523710.555548432;3;159366.58;362370.002486136;1689
732;1;1;2;4;1;1;1;5;5;688820.6859;1302477.164470438;3;632685.3226;1028504.03440714560;342
733;1;3;2;4;1;1;1;4;5;652384.3272;1211581.363338833;3;599218.3408;974666.32401356960;276
734;1;3;2;3;1;1;1;5;5;515314.2159;1015143.582165421;3;473318.7426;801347.30713953360;378
735;1;2;2;2;1;1;3;4;5;281080.4814;563860.089956924;3;258173.8596;449864.816926136;257
736;1;3;1;3;2;1;1;1;1;674940.1683;1543708.205005510;1;619935.9962;1159489.295421864;1088
737;1;3;1;5;3;1;1;2;2;619418.0979;1324076.540999683;2;568938.6906;1014553.150273708;146
738;1;3;1;3;2;1;1;5;5;716581.7211;1581133.688576710;3;658183.9754;1195691.977540140;1341
739;1;1;2;3;2;1;1;2;2;787719.3738;1778065.255699840;2;723524.2732;1315906.86067836440;507
740;1;2;2;3;2;1;1;4;5;626358.3567;1511749.685174485;3;575313.3538;1122626.58676979240;2798
741;1;2;2;1;2;1;2;3;2;140540.2407;479545.986548432;3;129086.9298;330142.740186136;1626
742;1;3;2;4;2;1;1;2;2;825890.7972;1768743.531189345;2;758584.9208;1324611.92500193240;342
743;1;3;1;3;1;1;3;1;1;314046.7107;559175.900024894;1;288453.5098;457073.897812272;539
744;1;3;2;3;1;1;3;2;2;461527.2102;874120.219417571;2;423915.1028;713984.94555452960;414
745;1;2;2;1;2;2;1;2;2;464997.3396;1081878.416497201;2;427102.4344;803500.79217976560;162
746;1;2;2;2;2;1;1;5;5;314046.7107;757549.419715934;3;288453.5098;543471.725612272;649
747;1;2;2;4;2;1;1;4;5;919584.2910;1962629.635852867;3;844642.8740;1468280.08792483640;244
748;1;2;2;3;1;1;1;5;5;314046.7107;604979.542968464;3;288453.5098;478543.347812272;2133
749;1;2;3;1;2;1;2;2;2;140540.2407;433742.343604862;2;129086.9298;308673.290186136;234
750;1;2;2;2;2;1;2;3;2;173506.47;523710.555548432;3;159366.58;362370.002486136;1401
751;1;3;2;2;2;1;2;4;5;140540.2407;479545.986548432;3;129086.9298;330142.740186136;474
752;1;3;2;2;3;2;1;1;1;664529.7801;1446554.266804503;1;610374.0014;1081828.81479857360;158
753;1;1;1;3;1;1;1;5;5;314046.7107;559175.900024894;3;288453.5098;457073.897812272;384
754;1;2;2;1;3;1;2;5;5;173506.47;523710.555548432;3;159366.58;362370.002486136;2521
755;1;2;2;2;1;1;2;5;5;140540.2407;326976.109800962;3;129086.9298;265214.362386136;233
756;1;1;2;3;2;1;1;2;2;397329.8163;1024576.230826446;2;364949.4682;753084.69075386560;1124
757;1;2;1;3;3;1;1;1;1;565631.0922;1243381.328862323;1;519535.0508;954833.281232528;155
758;1;2;2;4;2;1;1;5;5;461527.2102;1058743.331508191;3;423915.1028;797226.45555452960;1455
759;1;2;1;3;1;1;1;5;5;404270.0751;761860.972889651;3;371324.1314;641681.752738704;2696
760;1;2;2;3;1;1;2;5;5;140540.2407;326976.109800962;3;129086.9298;265214.362386136;1549
761;1;1;2;2;1;1;1;5;5;314046.7107;604979.542968464;3;288453.5098;478543.347812272;494
762;1;2;1;5;2;1;1;4;5;940405.0674;1951325.377567679;3;863766.8636;1480366.593231568;2799
763;1;2;2;3;1;1;1;5;5;314046.7107;604979.542968464;3;288453.5098;478543.347812272;325
764;1;1;2;3;1;1;2;6;5;140540.2407;326976.109800962;3;129086.9298;265214.362386136;134
765;1;3;1;4;1;1;1;5;5;595127.1921;1097710.279152508;3;546627.3694;900454.190665136;1071
766;1;3;2;5;1;1;1;3;3;749547.9504;1465814.967501305;3;688463.6256;1149107.71400889240;115
767;1;2;2;4;2;1;2;5;5;173506.47;523710.555548432;3;159366.58;362370.002486136;1132
768;1;2;2;1;2;1;2;3;4;140540.2407;479545.986548432;3;129086.9298;330142.740186136;376
769;1;3;1;3;3;1;2;2;2;140540.2407;433742.343604862;2;129086.9298;308673.290186136;73
770;1;2;1;5;1;1;1;5;5;458057.0808;880878.178383708;3;420727.7712;745604.806365136;769
771;1;3;2;2;2;1;2;5;5;140540.2407;479545.986548432;3;129086.9298;330142.740186136;449
772;1;3;2;3;1;1;1;4;5;676675.2330;1336953.216151595;3;621529.6620;1062538.80299269640;1036
773;1;3;1;2;3;2;1;2;2;844976.5089;1798923.112743822;2;776115.2446;1369980.340555136;530
774;1;3;1;3;3;1;1;1;1;397329.8163;937134.789751471;1;364949.4682;718138.575938704;547
775;1;2;2;3;3;1;1;5;5;635033.6802;1418860.309088558;3;583281.6828;1076154.58393713760;169
776;1;1;2;2;3;1;2;3;4;173506.47;523710.555548432;3;159366.58;362370.002486136;853
777;1;1;2;2;3;2;1;2;2;704436.2682;1651906.754402705;2;647028.3148;1222970.04970656040;140
778;1;3;3;2;2;1;1;5;5;314046.7107;711745.776772364;3;288453.5098;522002.275612272;103
779;1;2;1;3;2;2;1;1;1;891823.2558;1893151.214987522;1;819144.2212;1420424.724225144;481
780;1;2;2;4;2;1;1;1;1;581246.6745;1319179.569050458;1;533878.0430;989183.41700619760;728
781;1;2;2;3;2;1;1;5;5;640238.8743;1413831.733503703;3;588062.6802;1058082.41099857360;850
782;1;3;2;3;2;1;1;2;2;497963.5689;1111286.945106256;2;457382.0846;837363.01320100160;630
783;1;3;2;4;1;1;1;4;5;598597.3215;1173112.850040283;3;549814.7010;934132.78019857360;290
784;1;2;2;3;2;1;3;3;4;298431.1284;748849.88929263;3;274110.5176;554400.368244664;1287
785;1;3;2;2;2;2;1;2;2;635033.6802;1348185.449088558;2;583281.6828;1032878.36393713760;417
786;1;3;2;3;1;1;1;5;5;596862.2568;1130186.952955743;3;548221.0352;914234.84922976560;448
787;1;2;3;1;2;1;2;3;2;173506.47;477906.912604862;3;159366.58;340900.552486136;269
788;1;2;1;5;1;1;1;2;2;723521.9799;1345088.112458060;2;664558.6386;1084607.266240140;2587
789;1;3;2;2;1;1;1;2;3;433766.1750;861368.826771266;2;398416.4500;694913.95143096160;58
790;1;1;2;4;2;1;1;5;5;314046.7107;757549.419715934;3;288453.5098;543471.725612272;561
791;1;3;2;2;2;1;2;5;5;140540.2407;479545.986548432;3;129086.9298;330142.740186136;646
792;1;1;2;2;2;1;2;5;5;140540.2407;479545.986548432;3;129086.9298;330142.740186136;750
793;1;3;2;3;1;1;1;1;1;407740.2045;855174.201579026;1;374511.4630;680960.93095386560;1379
794;1;2;2;4;1;1;1;5;5;291490.8696;601255.444225819;3;267735.8544;467168.880202568;1555
795;1;1;2;2;1;1;1;5;5;315781.7754;606889.296310059;3;290047.1756;479271.298979664;741
796;1;3;2;3;2;2;1;1;1;980311.5555;2000827.633439622;1;900421.1770;1500952.31270041640;329
797;1;2;2;2;2;1;1;3;2;305371.3872;773618.068973289;3;280485.1808;546607.351602568;824
798;1;1;2;2;2;1;2;5;5;173506.47;523710.555548432;3;159366.58;362370.002486136;781
799;1;2;2;3;1;1;1;5;5;454586.9514;888634.270116071;3;417540.4396;715295.51236356960;892
800;1;1;2;3;1;1;1;3;4;421620.7221;872675.652036626;3;387260.7894;693589.58455386560;1225
801;1;1;2;3;1;1;2;5;5;140540.2407;326976.109800962;3;129086.9298;265214.362386136;722
802;1;3;2;2;2;1;2;2;2;140540.2407;479545.986548432;2;129086.9298;330142.740186136;553
803;1;2;2;1;1;1;2;5;5;173506.47;371140.678800962;3;159366.58;297441.624686136;1557
804;1;2;2;4;1;1;1;5;5;581246.6745;1134556.456959838;3;533878.0430;905941.90700619760;323
805;1;2;2;3;1;1;1;5;5;397329.8163;806478.664478471;3;364949.4682;650498.82626356960;2553
806;1;2;2;3;2;1;1;5;5;314046.7107;757549.419715934;3;288453.5098;543471.725612272;434
807;1;2;2;2;1;1;1;5;5;201267.5052;448200.472225819;3;184865.2328;358116.131802568;2744
808;1;2;1;4;1;1;1;6;5;314046.7107;559175.900024894;3;288453.5098;457073.897812272;324
809;1;2;2;2;2;1;3;5;5;281080.4814;713384.850715934;3;258173.8596;511244.463312272;1145
810;1;2;1;2;3;2;1;2;2;749547.9504;1591653.688997750;2;688463.6256;1207606.664817236;453
811;1;3;2;2;2;2;1;1;1;510109.0218;1189209.002955258;1;468537.7452;898942.98730619760;537
812;1;3;3;2;2;2;1;1;1;523989.5394;1195256.225149345;1;481287.0716;899385.191307232;325
813;1;3;1;5;1;1;1;2;3;898763.5146;1665060.465997350;2;825518.8844;1307409.843148428;91
814;1;3;1;3;2;1;1;5;5;430296.0456;981543.942088271;3;395229.1184;750365.838238704;1374
815;1;2;2;3;1;1;3;5;5;298431.1284;601682.921097850;3;274110.5176;494685.250828468;1751
816;1;2;2;3;2;1;1;1;1;721786.9152;1647589.088217350;1;662964.9728;1228315.28221626440;825
