id;nhogar;miembro;zona;edad;sexo;parentes_3;p5_3;t1;t2;t3;t4;t5;t6;t7;t8;t9;t10;t11;t12;estado;categori;t_calocu;t15;t18;t19;t20_1;t21_1;t22_1;t48a_d;t48b_d;t50d_a;t50d_b;t50d_c;t50d_d;t50d_e;t50d_f;t51_d;t23_1_cod;t24_1_cod;t28;t29;t29a;t30;sem_hs;t33;t34;t35;t37_cod_2;t37_coda_2;t38;t39;t40a;t40b;t40_2;t41_cod_2;t47;t48;t48a;t48b;t49;t50a;t50b;t50c;t50d;t50e;t50f;t51_bis;tsd3;tsd6;tsd4;tsd7;tsd7a;i1;i4;i6_3;codioph_neto;ioph_neto_2;codlab;inglab_2;codi3_1x;i3_1x_2;codi3_2x;i3_2x_2;codnolab;ingnolab_2;coding;ingtot_2;codi_tot;itfb_2;ipcfb_2;e2;nivel_2;tipcob2_2;t40bis_a;t40bis_a2;t40bis_b;t40bis_d;t40bis_f;fexp
26;1;1;1;21;1;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12.0;2;0;2;7000;5;2;3;3;0;1;10333;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;150000;1;150000;2;0;2;0;2;0;1;150000;9;2150000;716666.7;1;3;2;1;0;0;2;0;464
26;1;2;1;56;2;4;4;1;0;0;0;0;0;1;0;0;0;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20.0;2;0;2;6900;5;2;2;3;0;1;10332;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;9;1300000;9;1300000;2;0;2;0;9;50000;9;1350000;9;2150000;716666.7;2;4;2;1;0;0;1;1;464
26;1;3;1;23;1;4;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20.0;2;0;2;7400;5;2;4;9;6;2;80332;0;0;0;0;2;2;2;2;2;2;2;3;0;0;0;0;0;1;0;2;9;650000;9;650000;2;0;2;0;2;0;9;650000;9;2150000;716666.7;1;3;2;4;0;0;1;1;464
27;1;1;1;21;1;1;5;2;2;2;0;0;0;0;0;2;2;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;9;300000;9;300000;9;300000;300000.0;1;3;2;0;0;0;0;0;749
28;1;1;2;21;1;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18.0;1;1;1;9602;8;2;1;1;0;1;57113;2;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;500000;2;0;2;0;1;120000;1;620000;1;840000;420000.0;1;3;4;4;0;0;1;1;2270
28;1;2;2;27;1;4;5;1;0;0;0;0;0;1;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9.0;1;1;1;8502;7;2;1;1;0;1;41132;2;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;100000;1;100000;2;0;2;0;1;120000;1;220000;1;840000;420000.0;2;3;1;4;0;0;1;1;2270
29;1;1;1;21;2;1;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;100000;1;100000;1;200000;100000.0;1;3;2;0;0;0;0;0;927
29;1;2;1;19;1;4;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;100000;1;100000;1;200000;100000.0;1;3;2;0;0;0;0;0;927
30;1;1;1;21;2;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40.0;2;0;1;6900;5;2;2;3;0;1;11333;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;160000;1;160000;2;0;2;0;1;50000;1;210000;1;610000;305000.0;1;3;2;1;0;0;2;0;788
30;1;2;1;19;2;4;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;45.0;2;0;2;6900;5;2;2;3;0;1;20333;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;400000;1;400000;2;0;2;0;2;0;1;400000;1;610000;305000.0;1;3;2;1;0;0;2;0;788
31;1;1;1;21;1;1;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;100000;1;100000;1;650000;325000.0;1;3;5;0;0;0;0;0;693
31;1;2;1;24;1;4;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30.0;2;0;1;8401;6;1;2;4;0;2;10332;0;0;0;0;2;1;2;1;2;2;2;2;0;0;0;0;0;1;0;2;1;450000;1;450000;2;0;2;0;1;100000;1;550000;1;650000;325000.0;2;4;5;1;0;0;2;0;693
32;1;1;1;21;1;1;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;400000;1;400000;1;400000;200000.0;1;3;4;0;0;0;0;0;790
32;1;2;1;18;2;4;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;400000;200000.0;1;3;4;0;0;0;0;0;790
33;1;1;2;21;1;1;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;9;300000;9;300000;9;500000;250000.0;1;3;2;0;0;0;0;0;649
33;1;2;2;19;1;4;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;9;200000;9;200000;9;500000;250000.0;1;3;2;0;0;0;0;0;649
34;1;1;2;21;2;1;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;9;300000;9;300000;9;530000;265000.0;1;3;1;0;0;0;0;0;1602
34;1;2;2;20;2;6;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;9;230000;9;230000;9;530000;265000.0;1;3;1;0;0;0;0;0;1602
35;1;1;3;21;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;57.0;2;0;1;3100;1;2;2;2;0;1;32312;0;0;0;0;2;1;1;2;2;2;2;3;0;0;0;0;0;1;0;2;1;300000;1;300000;2;0;2;0;2;0;1;300000;1;600000;300000.0;2;1;1;1;0;0;1;1;581
35;1;2;3;20;2;2;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;42.0;2;0;1;3100;1;2;2;2;0;1;80313;0;0;0;0;2;2;1;2;2;2;2;3;0;0;0;0;0;1;0;2;1;300000;1;300000;2;0;2;0;2;0;1;300000;1;600000;300000.0;2;1;1;1;0;0;2;0;581
36;1;1;3;21;2;1;1;2;1;0;0;0;0;1;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6.0;1;1;1;4807;3;2;1;1;0;1;31113;2;0;9;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10000;1;10000;2;0;2;0;2;0;1;10000;1;190000;63333.3;2;2;3;4;0;0;1;1;1011
36;1;2;3;20;1;2;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;48.0;1;1;1;1003;1;2;2;2;0;1;30314;0;0;0;0;2;2;2;2;2;2;2;3;0;0;0;0;0;1;0;2;1;180000;1;180000;2;0;2;0;2;0;1;180000;1;190000;63333.3;2;2;4;1;0;0;2;0;1011
36;1;3;3;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;190000;63333.3;3;1;4;0;0;0;0;0;1011
37;1;1;1;22;1;1;5;2;2;4;0;0;0;0;0;1;0;0;1;2;0;0;2;1;2024;1;0;3;1;3;0;0;0;0;0;0;0;7400;58132;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;600000;1;600000;1;600000;600000.0;1;3;2;0;0;0;0;0;1225
38;1;1;1;22;1;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9.0;1;1;1;7400;5;2;1;1;0;1;32132;2;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;120000;1;120000;2;0;2;0;1;240000;1;360000;1;360000;360000.0;1;3;4;4;0;0;1;1;191
39;1;1;2;22;1;1;5;2;2;2;0;0;0;0;0;2;2;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;800000;1;800000;1;800000;800000.0;1;3;1;0;0;0;0;0;2263
40;1;1;1;22;2;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;42.0;2;0;2;4807;3;2;2;2;0;1;30333;0;0;0;0;2;1;1;1;2;2;2;3;0;0;0;0;0;1;0;2;1;175000;1;403000;2;0;2;0;1;100000;1;503000;9;903000;451500.0;1;3;2;1;0;0;2;0;589
40;1;2;1;25;2;6;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;9;400000;9;400000;9;903000;451500.0;1;3;1;0;0;0;0;0;589
41;1;1;1;22;1;1;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;1000000;1;1000000;1;1000000;1000000.0;1;3;1;0;0;0;0;0;873
42;1;1;3;22;1;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15.0;2;0;2;4903;4;2;1;1;0;1;34123;2;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;350000;1;350000;2;0;2;0;2;0;1;350000;1;350000;350000.0;1;3;1;8;1;0;2;0;184
43;1;1;2;22;1;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30.0;2;0;2;8200;5;2;1;1;0;1;35314;1;1;5;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;300000;1;300000;2;0;2;0;2;0;1;300000;1;700000;350000.0;1;3;1;8;1;0;2;0;1633
43;1;2;2;21;2;6;5;2;2;2;0;0;0;0;0;2;2;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;400000;1;400000;1;700000;350000.0;1;3;1;0;0;0;0;0;1633
44;1;1;1;22;2;1;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;300000;1;300000;1;600000;300000.0;1;3;4;0;0;0;0;0;1192
44;1;2;1;24;1;4;5;2;2;4;0;0;0;0;0;1;0;0;1;2;0;0;2;1;2023;3;0;0;0;0;1;1;1;1;1;2;1;6900;10333;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;300000;1;300000;1;600000;300000.0;2;3;4;0;0;0;0;0;1192
45;1;1;1;22;2;1;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;250000;1;250000;1;250000;250000.0;1;3;4;0;0;0;0;0;941
46;1;1;1;22;1;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;46.0;2;0;2;6800;5;2;4;4;0;2;10132;2;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1200000;1;1800000;2;0;2;0;2;0;1;1800000;1;1800000;1800000.0;1;3;2;4;0;0;1;1;154
47;1;1;3;22;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;50.0;1;1;2;1800;1;2;2;2;0;1;80313;0;0;0;0;2;1;1;2;2;2;2;3;0;0;0;0;0;1;0;2;1;680000;1;680000;2;0;2;0;2;0;1;680000;1;1080000;540000.0;2;2;1;1;0;0;2;0;227
47;1;2;3;20;2;2;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;48.0;2;0;2;4804;3;2;2;2;0;1;30314;0;0;0;0;2;1;1;1;2;2;2;3;0;0;0;0;0;1;0;2;1;400000;1;400000;2;0;2;0;2;0;1;400000;1;1080000;540000.0;2;2;1;1;0;0;2;0;227
48;1;1;2;22;1;1;1;2;2;4;0;0;0;0;0;1;0;0;1;2;0;0;2;1;2024;3;0;0;0;0;2;2;2;2;2;2;3;9301;58314;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;45000;2;0;2;0;2;0;1;45000;1;195000;48750.0;2;1;1;0;0;0;0;0;481
48;1;2;2;24;2;2;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30.0;1;1;1;8800;7;2;2;3;0;1;53314;0;0;0;0;1;2;2;2;2;2;2;3;0;0;0;0;0;2;5;0;2;0;2;0;2;0;2;0;1;150000;1;150000;1;195000;48750.0;2;1;1;1;0;0;2;0;481
48;1;3;2;7;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;195000;48750.0;1;1;1;0;0;0;0;0;481
48;1;4;2;3;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;195000;48750.0;1;1;1;0;0;0;0;0;481
49;1;1;2;22;2;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;48.0;1;1;2;8101;5;2;2;3;0;1;56314;0;0;0;0;2;1;1;1;1;1;1;1;0;0;0;0;0;1;0;2;1;280000;1;280000;2;0;2;0;2;0;1;280000;1;530000;132500.0;2;2;2;3;0;1;2;0;481
49;1;2;2;26;1;2;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;72.0;2;0;2;4000;2;2;3;4;0;2;72313;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;250000;1;250000;2;0;2;0;2;0;1;250000;1;530000;132500.0;2;1;2;6;0;0;2;0;481
49;1;3;2;6;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530000;132500.0;1;1;2;0;0;0;0;0;481
49;1;4;2;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530000;132500.0;1;1;2;0;0;0;0;0;481
50;1;1;3;22;2;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30.0;1;1;1;5500;3;2;1;2;0;1;30314;0;0;0;0;2;2;2;2;2;2;2;3;0;0;0;0;0;1;0;2;1;512742;1;512742;2;0;2;0;9;30000;9;542742;9;1053042;526521.0;2;3;4;5;0;0;1;1;397
50;1;2;3;32;2;2;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;48.0;2;0;2;5500;3;2;1;2;0;1;5002;2;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;510300;1;510300;2;0;2;0;2;0;1;510300;9;1053042;526521.0;2;4;4;4;0;0;1;1;397
51;1;1;1;23;2;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;35.0;2;0;2;6900;5;2;2;2;0;1;20333;0;0;0;0;1;1;1;1;2;2;2;3;0;0;0;0;0;1;0;2;1;170000;1;170000;2;0;2;0;2;0;1;170000;9;670000;335000.0;1;3;4;4;0;0;1;1;577
51;1;2;1;27;2;4;5;1;0;0;0;0;0;1;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25.0;1;1;2;5601;3;2;1;1;0;1;80113;2;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;500000;9;500000;2;0;2;0;2;0;9;500000;9;670000;335000.0;1;3;4;4;0;0;1;2;577
52;1;1;2;23;1;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20.0;2;0;2;7000;5;2;2;3;0;1;43332;0;0;0;0;1;1;2;2;2;1;2;3;0;0;0;0;0;1;0;2;1;310000;1;310000;2;0;2;0;9;120000;9;430000;9;430000;430000.0;1;3;2;1;0;0;1;1;648
53;1;1;3;23;2;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40.0;2;0;2;8200;5;2;2;3;0;1;10333;0;0;0;0;2;2;2;2;2;2;2;2;0;0;0;0;0;1;0;2;1;600000;1;600000;2;0;2;0;2;0;1;600000;1;600000;600000.0;1;3;2;1;0;0;1;1;621
54;1;1;1;23;1;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40.0;2;0;2;6200;5;2;2;4;0;2;81331;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;2000000;1;2000000;2;0;2;0;1;150000;1;2150000;1;2300000;1150000.0;1;3;2;4;0;0;1;1;756
54;1;2;1;20;1;4;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;150000;1;150000;1;2300000;1150000.0;1;3;4;0;0;0;0;0;756
55;1;1;2;23;2;1;2;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30.0;2;0;2;8401;6;1;2;4;0;2;10333;0;0;0;0;2;1;1;2;2;1;2;2;0;0;0;0;0;1;0;2;1;1000000;1;1000000;2;0;2;0;2;0;1;1000000;1;1000000;1000000.0;1;3;3;1;0;0;1;1;2023
56;1;1;1;23;2;1;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;80000;1;80000;1;170000;85000.0;1;3;2;0;0;0;0;0;789
56;1;2;1;19;2;4;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;90000;1;90000;1;170000;85000.0;1;3;2;0;0;0;0;0;789
57;1;1;2;23;2;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40.0;2;0;2;7000;5;2;2;4;0;2;43201;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;650000;1;650000;2;0;2;0;1;30000;1;680000;1;680000;680000.0;1;3;2;4;0;0;1;1;546
58;1;1;2;23;2;1;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;350000;1;350000;1;350000;350000.0;1;3;2;0;0;0;0;0;762
58;2;1;2;24;2;1;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;230000;1;230000;1;230000;230000.0;1;3;1;0;0;0;0;0;762
59;1;1;2;23;2;1;5;2;2;2;0;0;0;0;0;2;2;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;800000;1;800000;1;800000;800000.0;1;3;1;0;0;0;0;0;273
60;1;1;3;23;1;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40.0;2;0;2;1400;1;2;3;3;0;1;80323;0;0;0;0;2;2;2;2;2;2;2;3;0;0;0;0;0;1;0;2;1;900000;1;900000;2;0;2;0;2;0;1;900000;1;900000;900000.0;2;1;1;1;0;0;2;0;171
61;1;1;3;23;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;45.0;2;0;2;7100;5;2;3;2;0;1;72332;0;0;0;0;2;2;2;2;2;2;2;2;0;0;0;0;0;1;0;2;1;290000;1;290000;2;0;2;0;2;0;1;290000;1;640000;320000.0;2;2;2;6;0;0;2;0;533
61;1;2;3;22;2;2;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;48.0;2;0;2;4804;3;2;2;2;0;1;30333;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;350000;1;350000;2;0;2;0;2;0;1;350000;1;640000;320000.0;2;1;2;1;0;0;2;0;533
